Date,Revenue,Expenses,Profit,Margin_Pct,Unit_Price,Units_Sold,Customer_Visits,Support_Tickets,Inventory_Level,New_Signups,Region,Category,Sales_Channel,Status,Priority,CSAT_Score,NPS_Score,Conversion_Rate,Churn_Risk,Server_Uptime_Pct,Latency_ms,Error_Count,Fulfillment_Days,Transaction_ID,Customer_ID,Is_Promotional,Discount_Applied,Tax_Amount,Shipping_Cost
2027-10-18,60168.13,20135.19,40032.94,66.54,37.26,880,2643,24,1865,45,Europe,Home & Kitchen,Wholesale,Completed,Medium,2.8,13,0.1967,0.167,98.934,173.2,1,4,3460225,CUST-45259,False,0.0,4813.45,6.77
2027-10-19,40188.86,41127.78,-938.92,-2.34,70.73,587,4737,24,1198,64,Europe,Beauty,Wholesale,Completed,Low,1.0,69,0.1044,0.232,99.118,149.5,1,13,6564536,CUST-13547,False,0.0,3215.11,14.3
2027-10-20,22540.51,19152.24,3388.27,15.03,254.61,778,4830,10,1235,116,Middle East,Beauty,Retail Store,Pending,Medium,3.4,-48,0.0713,0.29,98.037,104.0,2,9,7886607,CUST-61887,False,0.0,1803.24,6.6
2027-10-21,57668.04,28433.72,29234.32,50.69,175.11,656,3653,8,85,44,Latin America,Beauty,Direct Sales,Completed,Medium,1.3,-39,0.2163,0.938,99.902,98.6,2,11,7231409,CUST-67889,False,0.0,4613.44,45.56
2027-10-22,70604.88,21661.83,48943.05,69.32,154.95,413,1449,14,1077,63,Latin America,Home & Kitchen,Wholesale,Pending,High,1.6,89,0.0654,0.626,99.134,92.6,2,10,2135999,CUST-24198,False,0.0,5648.39,5.82
2027-10-23,47938.27,34563.37,13374.9,27.9,42.84,436,3086,13,462,49,Europe,Apparel,Online,Refunded,High,3.5,95,0.1638,0.213,99.455,124.0,2,5,9965533,CUST-95877,False,0.0,3835.06,5.99
2027-10-24,64293.12,27348.55,36944.57,57.46,448.9,384,3430,11,1160,46,Latin America,Books,Retail Store,Shipped,Low,1.1,25,0.4546,0.804,98.496,66.9,1,8,8431569,CUST-25916,True,0.17,5143.45,30.81
2027-10-25,74184.17,25850.67,48333.5,65.15,348.99,911,4893,14,532,123,Middle East,Electronics,Online,Completed,High,3.3,13,0.2001,0.923,99.313,112.5,1,5,8722403,CUST-62027,True,0.22,5934.73,13.4
2027-10-26,69723.72,36825.61,32898.11,47.18,69.59,576,2222,10,961,135,North America,Electronics,Retail Store,Completed,Low,3.6,62,0.1428,0.403,98.92,133.4,2,5,4418216,CUST-58838,False,0.0,5577.9,46.63
2027-10-27,74599.47,30235.44,44364.03,59.47,41.87,877,3728,15,1849,143,Asia-Pacific,Home & Kitchen,Direct Sales,Completed,Low,4.2,84,0.1066,0.173,98.225,94.6,0,8,5775677,CUST-27115,False,0.0,5967.96,41.57
2027-10-28,61131.91,34133.16,26998.75,44.16,487.69,764,597,15,652,28,Latin America,Beauty,Retail Store,Refunded,Low,1.3,-40,0.2292,0.31,99.66,121.4,5,3,9446757,CUST-71584,False,0.0,4890.55,14.64
2027-10-29,51131.5,22149.39,28982.11,56.68,343.77,261,3587,17,1880,54,Europe,Sports,Direct Sales,Refunded,Low,1.0,39,0.1878,0.217,99.679,129.3,3,5,3154289,CUST-44275,False,0.0,4090.52,24.9
2027-10-30,25970.51,18761.46,7209.05,27.76,214.55,542,821,18,1131,92,Latin America,Electronics,Direct Sales,Completed,High,4.1,-52,0.3109,0.201,98.127,58.3,3,13,8780144,CUST-47664,False,0.0,2077.64,42.92
2027-10-31,46309.06,30857.66,15451.4,33.37,353.85,316,1463,17,1213,25,Europe,Sports,Wholesale,Cancelled,Medium,2.2,49,0.2504,0.171,98.781,127.2,0,13,1248731,CUST-18381,True,0.22,3704.72,5.78
2027-11-01,37351.3,27449.23,9902.07,26.51,380.6,439,407,9,221,136,Asia-Pacific,Sports,Direct Sales,Completed,Medium,4.5,-11,0.328,0.876,98.563,103.9,1,5,9824375,CUST-41237,False,0.0,2988.1,26.35
2027-11-02,82564.14,35011.48,47552.66,57.59,392.18,684,2851,10,309,129,Latin America,Electronics,Retail Store,Completed,High,1.7,-33,0.3421,0.086,99.033,184.7,0,1,3128032,CUST-39029,False,0.0,6605.13,25.65
2027-11-03,47361.71,29360.73,18000.98,38.01,244.16,877,983,23,1568,47,Asia-Pacific,Apparel,Retail Store,Completed,Low,3.3,-30,0.2037,0.413,98.978,126.9,0,3,5080799,CUST-11993,False,0.0,3788.94,47.1
2027-11-04,51848.07,31640.6,20207.47,38.97,220.64,273,1364,26,74,27,Europe,Electronics,Wholesale,Completed,Low,1.4,50,0.0665,0.015,99.313,87.8,3,4,6644811,CUST-34842,False,0.0,4147.85,20.44
2027-11-05,58272.28,17012.94,41259.34,70.8,15.4,77,4448,15,247,25,Middle East,Electronics,Retail Store,Shipped,Medium,2.6,-6,0.0946,0.293,98.495,56.4,1,10,7470194,CUST-21395,False,0.0,4661.78,14.55
2027-11-06,50654.04,45107.5,5546.54,10.95,464.01,116,2544,16,628,147,Middle East,Books,Direct Sales,Completed,High,4.5,34,0.0852,0.707,98.443,118.3,2,6,4980302,CUST-40342,False,0.0,4052.32,19.47
2027-11-07,75425.77,28686.06,46739.71,61.97,305.62,409,3133,11,472,62,North America,Electronics,Retail Store,Shipped,Critical,3.4,25,0.1925,0.203,99.447,165.7,1,12,7163679,CUST-83497,True,0.2,6034.06,18.21
2027-11-08,40660.26,35580.7,5079.56,12.49,109.55,588,1152,18,1191,30,Europe,Books,Online,Refunded,Low,3.8,-79,0.1167,0.999,99.952,98.8,0,6,2804078,CUST-74617,True,0.16,3252.82,41.75
2027-11-09,52919.11,23311.27,29607.84,55.95,460.61,208,593,20,841,63,Europe,Beauty,Online,Shipped,High,1.9,2,0.0674,0.048,99.893,131.0,4,5,9513836,CUST-30064,False,0.0,4233.53,35.8
2027-11-10,38862.94,32464.08,6398.86,16.47,458.32,201,2121,9,55,94,Europe,Apparel,Wholesale,Completed,High,4.7,-61,0.261,0.136,99.584,145.9,2,11,2794894,CUST-45049,False,0.0,3109.04,24.72
2027-11-11,30199.66,19577.24,10622.42,35.17,494.7,523,1847,13,1170,49,Middle East,Sports,Direct Sales,Pending,Low,3.5,46,0.1669,0.787,98.135,144.1,3,2,6342062,CUST-97074,False,0.0,2415.97,43.5
2027-11-12,40823.46,33616.54,7206.92,17.65,438.29,778,3402,11,121,98,Middle East,Electronics,Retail Store,Completed,Medium,1.4,-48,0.1571,0.976,98.476,119.9,0,4,1752387,CUST-45573,False,0.0,3265.88,31.63
2027-11-13,49444.45,27152.21,22292.24,45.09,498.91,451,2379,12,978,114,Middle East,Apparel,Wholesale,Shipped,Low,1.1,-71,0.1552,0.954,99.379,97.0,1,11,4400874,CUST-19512,False,0.0,3955.56,10.61
2027-11-14,43560.47,30233.52,13326.95,30.59,129.9,10,1031,18,481,68,Latin America,Sports,Wholesale,Completed,Medium,1.1,53,0.2835,0.798,98.592,110.9,3,13,9974238,CUST-84929,True,0.11,3484.84,35.57
2027-11-15,39613.69,35583.79,4029.9,10.17,422.7,367,2025,15,1012,88,Latin America,Apparel,Direct Sales,Pending,High,1.2,22,0.2288,0.973,98.787,82.6,2,5,1670110,CUST-36850,False,0.0,3169.1,16.87
2027-11-16,28905.24,20139.68,8765.56,30.33,413.28,124,856,12,429,81,Middle East,Sports,Wholesale,Shipped,High,4.6,68,0.0535,0.841,99.907,87.0,5,7,9334739,CUST-42806,False,0.0,2312.42,35.81
2027-11-17,48753.42,24524.07,24229.35,49.7,123.16,912,1154,16,1843,31,Asia-Pacific,Sports,Online,Shipped,Medium,2.4,19,0.3049,0.058,98.173,154.6,0,13,5790600,CUST-23894,False,0.0,3900.27,28.21
2027-11-18,27429.19,33658.59,-6229.4,-22.71,58.23,609,4030,13,599,91,Latin America,Apparel,Wholesale,Refunded,High,2.2,49,0.1031,0.846,99.722,131.7,2,6,3720204,CUST-88086,False,0.0,2194.34,38.83
2027-11-19,61400.84,46785.77,14615.07,23.8,489.92,206,4651,19,857,16,Latin America,Home & Kitchen,Retail Store,Completed,Low,2.7,-40,0.104,0.484,98.101,130.1,0,2,7235044,CUST-65576,False,0.0,4912.07,26.75
2027-11-20,51236.6,28895.34,22341.26,43.6,155.05,990,4454,18,105,106,Latin America,Books,Online,Completed,Low,2.6,-28,0.1473,0.457,98.676,94.9,5,8,6345145,CUST-68820,False,0.0,4098.93,44.74
2027-11-21,28136.73,34729.09,-6592.36,-23.43,436.74,613,4626,12,664,49,Latin America,Sports,Online,Completed,Low,2.0,-55,0.3913,0.003,99.111,161.9,0,10,5736756,CUST-23213,False,0.0,2250.94,21.4
2027-11-22,45361.86,29144.23,16217.63,35.75,12.02,283,3553,11,1176,132,North America,Sports,Online,Completed,High,1.4,-43,0.2973,0.62,98.713,111.9,6,13,8162170,CUST-21786,False,0.0,3628.95,18.4
2027-11-23,38717.65,45537.96,-6820.31,-17.62,20.3,865,2616,23,265,36,Latin America,Sports,Retail Store,Completed,High,1.4,-72,0.1223,0.672,99.914,124.6,0,10,9394717,CUST-95702,False,0.0,3097.41,14.99
2027-11-24,54787.62,16022.23,38765.39,70.76,238.28,169,2064,13,70,58,Asia-Pacific,Sports,Direct Sales,Completed,Medium,3.4,-48,0.0258,0.791,99.009,160.8,2,8,8668183,CUST-86697,False,0.0,4383.01,29.36
2027-11-25,70106.76,30756.97,39349.79,56.13,126.97,182,746,16,1700,117,North America,Apparel,Wholesale,Shipped,Critical,2.6,45,0.2517,0.326,99.468,94.7,2,4,1006300,CUST-87752,True,0.24,5608.54,18.09
2027-11-26,21872.41,16995.65,4876.76,22.3,348.02,554,4642,10,259,119,Latin America,Sports,Wholesale,Cancelled,Medium,4.6,58,0.1809,0.128,99.404,97.8,3,1,2843529,CUST-68038,False,0.0,1749.79,37.37
2027-11-27,51725.39,9947.43,41777.96,80.77,287.13,467,2930,14,340,36,Europe,Beauty,Online,Completed,Medium,2.9,-69,0.0519,0.44,99.67,156.2,3,3,6275733,CUST-10995,True,0.29,4138.03,15.95
2027-11-28,47598.01,32379.7,15218.31,31.97,47.97,594,294,9,764,147,North America,Electronics,Online,Completed,Medium,3.0,-92,0.3758,0.362,99.728,148.5,1,9,2389996,CUST-12453,False,0.0,3807.84,28.17
2027-11-29,60070.1,31115.98,28954.12,48.2,89.69,442,1245,9,884,108,Latin America,Sports,Wholesale,Completed,High,4.7,-64,0.1224,0.753,98.933,132.0,5,6,4464075,CUST-45903,False,0.0,4805.61,32.89
2027-11-30,53197.95,27721.3,25476.65,47.89,200.14,938,2609,16,237,59,Asia-Pacific,Apparel,Retail Store,Completed,Low,3.0,-93,0.1686,0.229,99.726,43.8,3,1,4127925,CUST-21605,False,0.0,4255.84,26.64
2027-12-01,38720.46,29150.45,9570.01,24.72,100.95,490,4391,18,1224,45,Middle East,Sports,Online,Shipped,Low,3.0,51,0.0733,0.138,99.307,164.8,0,3,5281607,CUST-93777,False,0.0,3097.64,6.9
2027-12-02,45214.19,54786.4,-9572.21,-21.17,398.19,464,2183,14,240,131,Latin America,Apparel,Online,Completed,Low,2.5,-33,0.2739,0.44,99.372,98.7,1,8,1633794,CUST-47307,False,0.0,3617.14,20.12
2027-12-03,38059.61,27934.6,10125.01,26.6,213.87,205,4840,10,456,44,Europe,Sports,Retail Store,Pending,High,3.8,-49,0.1849,0.628,98.346,99.7,4,12,6250841,CUST-33741,False,0.0,3044.77,42.94
2027-12-04,66140.11,34080.99,32059.12,48.47,55.78,805,3452,18,263,76,Asia-Pacific,Electronics,Direct Sales,Completed,High,2.6,-55,0.1236,0.281,98.49,113.0,3,2,5476691,CUST-15939,False,0.0,5291.21,36.74
2027-12-05,50319.67,24805.08,25514.59,50.71,247.33,608,421,10,1964,118,North America,Sports,Online,Refunded,Low,3.4,-84,0.0403,0.114,99.375,78.1,2,9,9210380,CUST-47607,False,0.0,4025.57,49.48
2027-12-06,78517.86,32361.86,46156.0,58.78,54.51,318,2387,16,603,42,Asia-Pacific,Beauty,Direct Sales,Shipped,High,2.8,-80,0.2273,0.439,98.531,162.6,2,9,8761321,CUST-45389,False,0.0,6281.43,18.16
2027-12-07,49090.09,28094.13,20995.96,42.77,73.18,745,3231,11,1551,60,Latin America,Sports,Retail Store,Cancelled,Medium,3.1,-53,0.2761,0.962,98.98,126.0,4,4,3134065,CUST-76251,True,0.12,3927.21,46.87
2027-12-08,39373.9,26715.85,12658.05,32.15,127.41,565,4845,18,1009,38,Europe,Sports,Wholesale,Completed,Medium,4.3,-92,0.0444,0.967,98.98,144.5,1,4,7290591,CUST-84638,False,0.0,3149.91,24.2
2027-12-09,27294.28,44551.19,-17256.91,-63.23,431.17,857,1802,16,1267,133,Asia-Pacific,Apparel,Wholesale,Completed,High,2.7,96,0.0453,0.709,98.468,92.9,2,5,1547314,CUST-24119,False,0.0,2183.54,8.31
2027-12-10,22952.9,39417.48,-16464.58,-71.73,463.06,503,2312,22,1323,14,Asia-Pacific,Apparel,Direct Sales,Completed,Medium,1.9,-96,0.1995,0.777,99.133,154.5,0,13,7922399,CUST-45846,False,0.0,1836.23,21.16
2027-12-11,26237.96,31093.97,-4856.01,-18.51,414.87,448,930,18,642,20,Middle East,Sports,Online,Pending,Medium,3.3,-95,0.052,0.204,99.128,169.8,2,8,9519296,CUST-25077,True,0.09,2099.04,14.09
2027-12-12,54006.9,11566.3,42440.6,78.58,173.7,659,288,15,90,18,Middle East,Beauty,Wholesale,Completed,Low,4.8,99,0.2072,0.375,98.258,75.4,2,4,5886026,CUST-24628,False,0.0,4320.55,17.81
2027-12-13,57630.88,27111.93,30518.95,52.96,143.5,791,4152,15,419,94,Latin America,Apparel,Retail Store,Shipped,Low,3.8,75,0.1031,0.605,98.762,80.6,4,9,3463252,CUST-22269,False,0.0,4610.47,20.03
2027-12-14,26282.14,51624.22,-25342.08,-96.42,279.09,368,191,14,69,22,North America,Beauty,Online,Pending,Medium,2.2,-55,0.0721,0.75,98.732,91.8,0,3,7923540,CUST-44773,False,0.0,2102.57,19.01
2027-12-15,63425.57,28154.71,35270.86,55.61,363.71,45,3977,16,1082,88,North America,Apparel,Direct Sales,Completed,Low,4.9,-4,0.3382,0.167,99.124,152.4,3,9,8785097,CUST-74096,False,0.0,5074.05,6.51
2027-12-16,42754.08,38825.74,3928.34,9.19,496.75,43,2011,20,874,60,Europe,Electronics,Direct Sales,Shipped,Medium,2.4,11,0.3068,0.458,99.499,126.3,3,13,1638751,CUST-76332,False,0.0,3420.33,18.25
2027-12-17,52201.9,41535.54,10666.36,20.43,74.47,97,2436,13,1709,94,Latin America,Beauty,Direct Sales,Completed,Medium,4.9,0,0.1374,0.163,98.036,117.7,1,1,1384488,CUST-86138,False,0.0,4176.15,31.65
2027-12-18,74183.31,31751.71,42431.6,57.2,34.15,667,1680,14,1276,33,North America,Electronics,Direct Sales,Completed,Medium,1.8,100,0.0131,0.633,98.265,132.9,1,8,6347780,CUST-21076,False,0.0,5934.66,39.95
2027-12-19,63452.59,23265.43,40187.16,63.33,350.23,25,1508,19,1986,26,Asia-Pacific,Electronics,Retail Store,Pending,Medium,5.0,90,0.208,0.772,98.604,187.6,0,7,5045188,CUST-77310,True,0.25,5076.21,5.28
2027-12-20,45972.04,10517.5,35454.54,77.12,417.79,754,274,16,1663,15,Latin America,Apparel,Wholesale,Cancelled,Critical,1.3,30,0.2965,0.833,99.621,58.9,2,10,8136491,CUST-96664,False,0.0,3677.76,9.5
2027-12-21,36632.12,35473.31,1158.81,3.16,424.71,430,573,14,1795,45,Asia-Pacific,Beauty,Direct Sales,Pending,Low,3.9,58,0.106,0.732,98.961,109.2,2,8,3486598,CUST-15252,False,0.0,2930.57,33.05
2027-12-22,17722.77,23481.95,-5759.18,-32.5,342.45,562,3532,25,67,143,Europe,Home & Kitchen,Wholesale,Pending,Medium,4.0,22,0.0438,0.159,99.022,12.3,0,2,1022455,CUST-87474,False,0.0,1417.82,8.53
2027-12-23,39212.7,31409.2,7803.5,19.9,477.47,776,369,17,797,56,Latin America,Electronics,Wholesale,Cancelled,High,3.7,2,0.2801,0.828,98.818,137.7,2,10,4323669,CUST-78476,False,0.0,3137.02,5.73
2027-12-24,46833.05,20001.44,26831.61,57.29,260.39,802,2144,19,368,71,Europe,Electronics,Direct Sales,Completed,Low,4.1,34,0.2795,0.334,98.83,158.0,2,7,1672988,CUST-71524,False,0.0,3746.64,19.19
2027-12-25,35192.31,27878.1,7314.21,20.78,457.77,135,3295,15,1785,89,Middle East,Electronics,Online,Refunded,Low,2.9,-85,0.1669,0.836,99.955,109.3,4,4,2210654,CUST-40954,False,0.0,2815.38,36.17
2027-12-26,48031.15,30269.75,17761.4,36.98,484.23,17,793,9,910,79,Europe,Apparel,Direct Sales,Completed,Medium,1.2,-9,0.0689,0.251,99.797,142.8,1,1,8782107,CUST-56491,False,0.0,3842.49,43.37
2027-12-27,51152.78,32148.75,19004.03,37.15,425.11,481,4571,8,1017,140,Middle East,Apparel,Retail Store,Completed,Medium,2.4,21,0.1507,0.476,99.452,66.2,4,3,6351697,CUST-28988,False,0.0,4092.22,28.9
2027-12-28,46627.16,21081.42,25545.74,54.79,161.78,477,1515,16,1355,127,Latin America,Electronics,Online,Completed,Low,3.6,42,0.0571,0.577,98.648,136.8,0,5,7733676,CUST-21521,False,0.0,3730.17,26.42
2027-12-29,40249.96,39575.29,674.67,1.68,106.15,889,2183,18,1549,10,Asia-Pacific,Sports,Direct Sales,Completed,Medium,3.6,-94,0.169,0.035,99.027,205.9,3,12,5894350,CUST-17279,False,0.0,3220.0,28.64
2027-12-30,52529.82,25224.84,27304.98,51.98,278.58,871,1335,21,301,85,Asia-Pacific,Apparel,Wholesale,Completed,Medium,1.8,-2,0.0714,0.904,99.379,106.6,2,4,4643554,CUST-92693,True,0.08,4202.39,25.12
2027-12-31,56629.11,16604.24,40024.87,70.68,231.98,861,4067,16,389,17,Asia-Pacific,Apparel,Wholesale,Completed,Medium,2.0,11,0.1473,0.512,98.789,134.6,2,8,1729585,CUST-61386,False,0.0,4530.33,40.17
2028-01-01,33644.01,29127.81,4516.2,13.42,440.1,519,2071,13,800,10,Europe,Apparel,Online,Completed,Medium,2.9,65,0.0464,0.192,99.049,99.4,0,2,5775971,CUST-66845,False,0.0,2691.52,32.84
2028-01-02,71163.99,30275.0,40888.99,57.46,59.02,411,233,15,1017,125,Latin America,Books,Retail Store,Completed,High,3.9,35,0.1743,0.161,98.291,126.2,2,8,6254951,CUST-46425,False,0.0,5693.12,11.54
2028-01-03,48521.18,31284.72,17236.46,35.52,136.29,845,3012,17,511,49,Latin America,Beauty,Wholesale,Completed,Medium,4.4,83,0.1704,0.687,98.187,158.8,1,10,3047144,CUST-20470,False,0.0,3881.69,47.2
2028-01-04,50282.74,40897.06,9385.68,18.67,378.38,185,4885,12,1854,110,Middle East,Apparel,Retail Store,Shipped,Medium,1.3,-3,0.017,0.082,98.335,141.0,1,10,4620362,CUST-21136,False,0.0,4022.62,13.47
2028-01-05,60623.22,28108.41,32514.81,53.63,56.54,749,940,11,680,30,Latin America,Books,Wholesale,Completed,Medium,4.7,28,0.4284,0.44,99.511,116.4,2,5,5877691,CUST-84038,False,0.0,4849.86,12.78
2028-01-06,53498.24,29043.04,24455.2,45.71,167.17,975,1561,11,450,8,Asia-Pacific,Books,Online,Completed,Medium,4.7,46,0.1068,0.54,98.38,115.8,2,2,4362929,CUST-71214,False,0.0,4279.86,21.5
2028-01-07,64297.05,21174.52,43122.53,67.07,199.71,844,3572,14,420,41,Latin America,Apparel,Direct Sales,Completed,High,1.0,-82,0.1207,0.233,99.849,77.9,3,12,9507235,CUST-94538,True,0.09,5143.76,21.8
2028-01-08,54306.86,36564.43,17742.43,32.67,315.07,923,4943,18,331,25,Middle East,Sports,Wholesale,Completed,Medium,3.0,-14,0.1593,0.129,98.737,155.6,1,10,9599804,CUST-21015,False,0.0,4344.55,8.65
2028-01-09,40813.44,31474.47,9338.97,22.88,87.48,376,2975,14,439,32,Latin America,Books,Online,Shipped,Medium,3.3,-97,0.2275,0.491,98.338,146.2,3,12,7253746,CUST-91857,False,0.0,3265.08,9.42
2028-01-10,55422.55,26639.78,28782.77,51.93,431.7,497,2609,14,386,36,Latin America,Home & Kitchen,Online,Shipped,Low,3.2,91,0.2468,0.34,99.65,76.1,4,8,5698262,CUST-89970,False,0.0,4433.8,48.76
2028-01-11,32844.11,14762.6,18081.51,55.05,229.3,27,1065,14,1973,107,Asia-Pacific,Books,Direct Sales,Shipped,High,3.5,29,0.1077,0.14,98.913,126.2,2,1,2216685,CUST-59931,False,0.0,2627.53,10.35
2028-01-12,51628.4,41555.3,10073.1,19.51,459.34,65,2138,15,1418,30,Latin America,Beauty,Direct Sales,Completed,Medium,3.0,-78,0.0941,0.21,98.777,87.6,1,5,1452579,CUST-66162,False,0.0,4130.27,48.18
2028-01-13,49501.55,20178.56,29322.99,59.24,239.26,928,4340,13,1592,149,Europe,Books,Online,Completed,Medium,2.2,83,0.2508,0.471,98.659,104.1,2,1,7541819,CUST-97519,False,0.0,3960.12,36.09
2028-01-14,46878.25,25269.78,21608.47,46.09,144.77,44,1950,14,322,120,Middle East,Apparel,Wholesale,Completed,Medium,1.4,6,0.2151,0.133,98.661,148.4,3,1,2524848,CUST-18272,True,0.24,3750.26,14.8
2028-01-15,48071.94,32866.76,15205.18,31.63,79.5,911,834,19,1326,97,Middle East,Sports,Retail Store,Pending,Low,1.8,-19,0.063,0.936,99.327,154.6,2,11,3780035,CUST-50573,False,0.0,3845.76,23.55
2028-01-16,21772.26,20427.54,1344.72,6.18,11.84,639,2553,17,1069,34,Middle East,Electronics,Retail Store,Shipped,Medium,4.0,78,0.193,0.775,99.081,144.9,2,11,4376161,CUST-77730,False,0.0,1741.78,15.4
2028-01-17,41769.13,18051.92,23717.21,56.78,270.76,803,3116,24,1927,125,Latin America,Home & Kitchen,Direct Sales,Cancelled,Low,2.0,-20,0.2723,0.326,98.935,110.5,4,2,3527149,CUST-73331,True,0.14,3341.53,15.53
2028-01-18,51392.67,13008.42,38384.25,74.69,62.51,775,3102,16,689,9,Europe,Books,Wholesale,Completed,Low,4.3,58,0.0755,0.258,98.894,136.1,2,8,6014820,CUST-67784,False,0.0,4111.41,34.16
2028-01-19,52397.85,35767.98,16629.87,31.74,201.95,734,2415,14,1447,122,Middle East,Sports,Online,Completed,Low,2.6,-43,0.1934,0.874,98.284,93.0,3,10,8122402,CUST-79828,False,0.0,4191.83,20.13
2028-01-20,34584.87,25638.51,8946.36,25.87,298.74,582,4103,21,1677,10,North America,Home & Kitchen,Retail Store,Completed,Low,2.7,63,0.1196,0.427,99.656,146.3,2,4,3236102,CUST-75210,False,0.0,2766.79,43.16
2028-01-21,68985.62,53418.16,15567.46,22.57,145.09,609,2413,10,867,110,Asia-Pacific,Beauty,Retail Store,Shipped,Low,4.5,-89,0.1409,0.863,99.854,119.4,3,12,3915767,CUST-45585,False,0.0,5518.85,28.71
2028-01-22,37007.38,22045.16,14962.22,40.43,95.86,792,4723,18,1969,128,North America,Books,Wholesale,Completed,Medium,1.9,20,0.0291,0.742,99.604,103.4,2,5,7465759,CUST-83535,False,0.0,2960.59,16.77
2028-01-23,64541.86,22628.39,41913.47,64.94,389.61,356,3263,15,55,142,North America,Books,Online,Completed,High,1.8,62,0.0672,0.092,98.903,94.5,4,1,2523716,CUST-53153,False,0.0,5163.35,6.55
2028-01-24,56407.92,25476.86,30931.06,54.83,473.93,41,3419,14,1487,74,Middle East,Home & Kitchen,Direct Sales,Cancelled,Low,4.9,-97,0.1485,0.814,99.944,143.7,1,9,8351096,CUST-93758,True,0.29,4512.63,31.69
2028-01-25,40306.59,31945.08,8361.51,20.74,59.22,917,3561,14,635,142,North America,Books,Retail Store,Shipped,Medium,3.2,-73,0.3238,0.54,99.237,115.2,1,5,5750350,CUST-79232,False,0.0,3224.53,47.18
2028-01-26,76629.66,26238.37,50391.29,65.76,86.24,142,529,12,1571,110,North America,Books,Wholesale,Completed,Medium,1.8,-68,0.3439,0.678,99.548,102.9,3,10,5644543,CUST-86164,False,0.0,6130.37,27.78
2028-01-27,32095.45,34898.66,-2803.21,-8.73,480.41,585,3088,8,1129,48,Europe,Electronics,Direct Sales,Completed,Low,1.7,-27,0.2279,0.219,99.482,102.7,0,2,4279477,CUST-24610,False,0.0,2567.64,29.38
2028-01-28,63787.31,22171.29,41616.02,65.24,28.51,208,3896,16,1880,60,Asia-Pacific,Home & Kitchen,Wholesale,Shipped,Low,4.4,58,0.198,0.0,99.416,76.5,0,10,6634156,CUST-67732,False,0.0,5102.98,17.14
2028-01-29,65008.73,18947.27,46061.46,70.85,489.04,265,1696,14,1471,136,Latin America,Apparel,Online,Completed,Low,3.4,-96,0.306,0.334,99.284,125.8,3,7,4067137,CUST-85083,False,0.0,5200.7,34.54
2028-01-30,39940.7,15614.28,24326.42,60.91,12.28,351,3462,13,871,17,Middle East,Apparel,Wholesale,Pending,High,1.5,-91,0.1304,0.191,98.423,130.1,1,10,5400055,CUST-88811,False,0.0,3195.26,27.84
2028-01-31,70886.98,12211.41,58675.57,82.77,438.1,676,2450,13,287,126,Middle East,Beauty,Direct Sales,Completed,High,4.5,52,0.3502,0.435,98.589,68.1,3,6,8221475,CUST-25791,False,0.0,5670.96,37.14
2028-02-01,46249.3,25855.45,20393.85,44.1,160.59,984,1879,19,539,23,North America,Electronics,Online,Shipped,Medium,2.8,68,0.1235,0.091,99.773,82.3,0,4,6990784,CUST-64242,False,0.0,3699.94,10.43
2028-02-02,54330.4,27592.16,26738.24,49.21,469.91,240,4088,16,1095,94,Latin America,Home & Kitchen,Retail Store,Shipped,Medium,5.0,-84,0.173,0.895,98.36,62.3,3,8,1685071,CUST-97830,True,0.29,4346.43,15.38
2028-02-03,53904.83,24948.5,28956.33,53.72,165.3,310,2548,13,490,13,Latin America,Home & Kitchen,Direct Sales,Shipped,Medium,2.1,88,0.0715,0.119,98.304,162.2,3,10,8450885,CUST-46406,True,0.25,4312.39,42.11
2028-02-04,47985.37,39947.25,8038.12,16.75,330.61,556,2970,16,1114,50,Latin America,Electronics,Wholesale,Completed,Low,3.1,-41,0.2756,0.764,98.568,141.6,2,10,4873999,CUST-18662,True,0.27,3838.83,48.51
2028-02-05,62162.12,39824.24,22337.88,35.93,49.22,35,3010,17,907,60,Middle East,Electronics,Retail Store,Completed,High,1.7,-68,0.1917,0.939,98.725,158.6,2,9,7870446,CUST-30704,False,0.0,4972.97,41.82
2028-02-06,61902.33,27321.58,34580.75,55.86,128.74,544,4713,20,1851,78,Middle East,Beauty,Online,Completed,Low,2.8,36,0.1714,0.148,99.106,176.7,2,11,8499851,CUST-18249,False,0.0,4952.19,25.08
2028-02-07,23772.02,15648.63,8123.39,34.17,389.1,662,4360,15,307,44,Europe,Apparel,Direct Sales,Cancelled,Medium,1.7,77,0.1013,0.346,99.211,135.4,2,13,3150277,CUST-76764,False,0.0,1901.76,8.25
2028-02-08,69565.1,25466.36,44098.74,63.39,269.06,483,2172,9,1524,71,Middle East,Sports,Online,Completed,Medium,2.2,58,0.2161,0.731,99.581,117.9,1,7,4971815,CUST-41073,True,0.18,5565.21,44.38
